CustomerID,Gender,SeniorCitizen,Partner,Dependants,TenureMonths,MonthlyCharges,TotalCharges_clean,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,PaperlessBilling,FiberOpticFlag,MonthlyContractFlag,EstimatedRevenue,TenureSegment,ChurnValue,ChurnProbability,ChurnRiskPercent
9058-CBREO,Female,Yes,No,No,1,50.55,50.55,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,50.55,New,1,0.7638195,76.38
9058-HRZSV,Female,Yes,Yes,No,65,94.4,6126.15,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,No,1,1,6136.0,Loyal,0,0.17031047,17.03
9058-MJLZC,Female,No,No,No,24,94.6,2283.15,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2270.4,Established,0,0.60150546,60.15
9060-HJJRW,Female,No,No,No,51,56.4,2928.5,DSL,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),Yes,0,0,2876.4,Loyal,0,0.18860137,18.86
9061-TIHDA,Male,Yes,Yes,No,13,95.25,1233.65,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1238.25,Established,1,0.82485706,82.49
9063-ZGTUY,Female,No,Yes,No,61,19.4,1182.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,1183.4,Loyal,1,0.15859556,15.86
9065-ZCPQX,Male,No,Yes,No,72,78.85,5763.15,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Bank transfer (automatic),No,0,0,5677.2,Loyal,0,0.01061402,1.06
9066-QRSDU,Female,No,Yes,No,69,26.3,1763.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,Yes,0,0,1814.7,Loyal,0,0.026384026,2.64
9067-SQTNS,Male,No,Yes,Yes,44,20.6,926.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),No,0,0,906.4,Loyal,0,0.0028403183,0.28
9067-YGSCA,Female,No,No,No,70,26.05,1856.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,1823.5,Loyal,0,0.014468862,1.45
9068-FHQHD,Female,No,Yes,Yes,40,20.15,777.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,806.0,Loyal,0,0.002782208,0.28
9068-VPWQQ,Male,No,Yes,No,61,75.35,4729.3,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Credit card (automatic),No,0,0,4596.35,Loyal,0,0.02605248,2.61
9069-LGEUL,Male,No,Yes,No,23,59.95,1406.0,DSL,Yes,No,No,No,No,Yes,Month-to-month,Bank transfer (automatic),Yes,0,1,1378.85,Established,0,0.16176474,16.18
9070-BCKQP,Female,No,Yes,No,72,110.15,7881.2,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7930.8,Loyal,0,0.015928995,1.59
9073-ZZIAY,Male,No,Yes,No,62,86.1,5215.25,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,No,0,0,5338.2,Loyal,0,0.04830465,4.83
9074-KGVOX,Male,No,Yes,Yes,50,39.45,2021.35,DSL,Yes,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,1972.5,Loyal,0,0.04936212,4.94
9076-AXYIK,Male,Yes,Yes,No,64,102.1,6538.45,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Electronic check,No,1,0,6534.4,Loyal,0,0.0918673,9.19
9079-LWTFD,Male,No,No,No,47,100.75,4669.2,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Mailed check,No,1,1,4735.25,Loyal,0,0.21112938,21.11
9079-YEXQJ,Female,No,No,No,54,111.1,6014.85,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,No,1,1,5999.4,Loyal,1,0.42062372,42.06
9081-WWXKP,Female,No,Yes,Yes,47,20.25,873.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,951.75,Loyal,0,0.0015467663,0.15
9084-OAYKL,Male,No,No,No,58,20.8,1212.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1206.4,Loyal,0,0.013777763,1.38
9086-YJYXS,Male,No,Yes,Yes,34,77.2,2753.8,DSL,No,No,Yes,No,Yes,Yes,One year,Bank transfer (automatic),No,0,0,2624.8,Loyal,0,0.009186786,0.92
9087-EYCPR,Female,No,No,No,60,25.0,1505.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1500.0,Loyal,0,0.0051060664,0.51
9089-UOWJG,Female,No,Yes,Yes,12,58.35,740.55,DSL,No,No,Yes,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,700.2,Established,0,0.096295126,9.63
9090-SGQXL,Male,Yes,Yes,No,68,105.3,7299.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,7160.4,Loyal,1,0.64238495,64.24
9091-WTUUY,Male,No,Yes,No,64,69.25,4447.75,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Mailed check,No,0,0,4432.0,Loyal,0,0.012399458,1.24
9092-GDZKO,Male,No,No,No,22,24.85,493.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),Yes,0,1,546.7,Established,0,0.06560665,6.56
9093-FPDLG,Female,No,No,No,11,94.2,999.9,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic check,Yes,1,1,1036.2,Established,0,0.5470967,54.71
9094-AZPHK,Female,No,No,No,15,100.15,1415.0,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1502.25,Established,0,0.76407415,76.41
9095-HFAFX,Female,No,No,No,5,81.0,389.6,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,1,1,405.0,New,1,0.7054346,70.54
9097-ZUBYC,Male,No,Yes,No,14,48.8,664.4,DSL,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),No,0,1,683.2,Established,0,0.2573792,25.74
9099-FTUHS,Female,No,No,No,23,54.4,1249.25,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic check,No,0,1,1251.2,Established,0,0.17602302,17.6
9101-BWFSS,Female,No,Yes,No,50,108.55,5610.7,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Electronic check,No,1,0,5427.5,Loyal,1,0.45326775,45.33
9101-NTIXF,Male,No,No,No,2,19.4,50.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,38.8,New,0,0.15192305,15.19
9102-IAYHT,Female,No,Yes,No,17,85.45,1451.6,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1452.65,Established,1,0.7166174,71.66
9102-OXKFY,Male,No,No,No,59,54.15,3116.15,DSL,No,No,Yes,No,No,No,Two year,Credit card (automatic),No,0,0,3194.85,Loyal,0,0.044842325,4.48
9103-CXVOK,Male,No,Yes,Yes,1,19.75,19.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,19.75,New,0,0.31013855,31.01
9103-TCIHJ,Female,No,No,No,15,55.7,899.8,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,835.5,Established,1,0.2756368,27.56
9107-UKCKY,Male,No,Yes,No,61,79.8,4914.8,DSL,No,Yes,Yes,No,Yes,Yes,One year,Electronic check,Yes,0,0,4867.8,Loyal,0,0.20816413,20.82
9108-EJFJP,Female,No,Yes,No,1,53.55,53.55,DSL,Yes,Yes,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,53.55,New,0,0.49588448,49.59
9108-EQPNQ,Female,No,Yes,Yes,10,26.1,225.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,261.0,Established,0,0.005807411,0.58
9110-HSGTV,Female,No,No,No,69,82.45,5555.3,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5689.05,Loyal,0,0.025645275,2.56
9112-WSNPU,Female,Yes,No,No,35,70.55,2419.0,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,2469.25,Loyal,0,0.35519034,35.52
9114-AAFQH,Female,No,Yes,No,48,65.65,3094.65,DSL,No,Yes,Yes,No,No,Yes,One year,Electronic check,Yes,0,0,3151.2,Loyal,0,0.25324646,25.32
9114-DPSIA,Male,No,Yes,Yes,72,81.0,5750.0,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Credit card (automatic),No,0,0,5832.0,Loyal,0,0.0017077511,0.17
9114-VEPUF,Male,No,Yes,No,62,96.1,6001.45,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Electronic check,No,1,0,5958.2,Loyal,0,0.17857635,17.86
9115-YQHGA,Male,No,No,No,40,51.1,2092.9,DSL,No,No,No,Yes,No,No,Month-to-month,Electronic check,Yes,0,1,2044.0,Loyal,0,0.19150347,19.15
9117-SHLZX,Male,No,No,No,1,45.7,45.7,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,45.7,New,1,0.66376007,66.38
9121-PHQSR,Male,Yes,Yes,No,16,85.05,1391.15,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,1,1,1360.8,Established,0,0.54722977,54.72
9122-UMROB,Male,No,No,No,1,20.3,20.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,20.3,New,0,0.26364172,26.36
9124-LHCJQ,Female,No,No,No,1,85.45,85.45,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Mailed check,Yes,1,1,85.45,New,1,0.8964499,89.64
9127-FHJBZ,Male,No,Yes,Yes,72,114.0,8093.15,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,Yes,1,0,8208.0,Loyal,0,0.0024093105,0.24
9127-QRZMH,Male,No,Yes,No,44,59.85,2603.95,DSL,Yes,Yes,No,Yes,No,No,One year,Bank transfer (automatic),Yes,0,0,2633.4,Loyal,0,0.094891794,9.49
9128-CPXKI,Female,No,No,No,59,95.8,5655.45,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Electronic check,No,1,0,5652.2,Loyal,0,0.10511698,10.51
9129-UXERG,Female,Yes,No,No,18,103.6,1806.35,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,1864.8,Established,0,0.46870235,46.87
9133-AYJZG,Female,No,No,No,23,98.7,2249.1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,2270.1,Established,0,0.5199427,51.99
9134-CEQMF,Male,Yes,Yes,No,7,89.5,676.7,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,626.5,Established,1,0.8268159,82.68
9134-WYRVP,Male,No,No,No,51,86.35,4267.15,Fiber optic,Yes,No,No,No,Yes,No,One year,Mailed check,No,1,0,4403.85,Loyal,0,0.057935104,5.79
9135-HSWOC,Male,No,Yes,Yes,64,19.7,1274.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,1260.8,Loyal,0,0.0019397489,0.19
9135-MGVPY,Male,No,Yes,No,69,84.7,5878.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,Yes,0,0,5844.3,Loyal,0,0.020500392,2.05
9136-ALYBR,Male,No,No,No,1,24.45,24.45,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,24.45,New,1,0.601787,60.18
9137-NOQKA,Male,Yes,No,No,2,19.2,37.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,38.4,New,0,0.20803861,20.8
9137-UIYPG,Female,No,Yes,Yes,35,106.9,3756.45,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,3741.5,Loyal,0,0.13300975,13.3
9138-EFSMO,Male,No,Yes,Yes,26,78.95,2034.25,Fiber optic,No,No,No,No,No,Yes,One year,Bank transfer (automatic),No,1,0,2052.7,Loyal,0,0.008465297,0.85
9139-TWBAS,Female,No,Yes,No,26,47.85,1190.5,DSL,Yes,Yes,Yes,No,Yes,No,One year,Bank transfer (automatic),No,0,0,1244.1,Loyal,0,0.07874832,7.87
9139-WQQDY,Female,No,Yes,No,49,100.45,4941.8,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Mailed check,No,1,0,4922.05,Loyal,1,0.28084126,28.08
9140-CZQZZ,Female,No,Yes,No,68,79.6,5515.8,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,5412.8,Loyal,0,0.059238028,5.92
9142-KZXOP,Male,No,No,No,44,68.85,2958.95,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),No,1,1,3029.4,Loyal,0,0.18764302,18.76
9142-XMYJH,Female,No,No,No,29,19.35,601.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),No,0,1,561.15,Loyal,0,0.06012291,6.01
9143-CANJF,Female,No,Yes,Yes,24,55.15,1319.85,DSL,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,No,0,1,1323.6,Established,0,0.15157361,15.16
9146-JRIOX,Female,No,Yes,Yes,14,25.55,372.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,357.7,Established,0,0.042066615,4.21
9150-HEPMB,Male,No,No,No,56,52.7,3019.7,DSL,Yes,No,Yes,No,No,No,One year,Mailed check,No,0,0,2951.2,Loyal,0,0.04051086,4.05
9150-KPBJQ,Female,No,No,No,6,19.65,116.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,117.9,Established,0,0.018705372,1.87
9152-AMKAK,Male,No,No,No,6,80.25,493.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Mailed check,Yes,0,0,481.5,Established,0,0.029346896,2.93
9153-BTBVV,Female,No,Yes,No,71,25.0,1753.0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1775.0,Loyal,0,0.004574105,0.46
9154-QDGTH,Male,No,Yes,Yes,43,104.3,4451.85,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Credit card (automatic),Yes,1,0,4484.9,Loyal,0,0.010024538,1.0
9158-VCTQB,Female,No,Yes,No,41,113.6,4594.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,4657.6,Loyal,1,0.6105093,61.05
9163-GHAYE,Female,No,No,No,15,48.85,736.8,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,No,0,1,732.75,Established,0,0.21430926,21.43
9167-APMXZ,Female,No,No,No,22,84.15,1821.95,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Bank transfer (automatic),Yes,1,1,1851.3,Established,0,0.44376552,44.38
9168-INPSZ,Female,Yes,Yes,No,44,104.15,4495.65,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,No,1,1,4582.6,Loyal,0,0.39171273,39.17
9169-BSVIN,Male,No,No,No,12,74.75,827.05,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),No,0,1,897.0,Established,0,0.2776128,27.76
9170-ARBTB,Female,No,Yes,No,52,19.6,1012.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,1019.2,Loyal,0,0.025159098,2.52
9170-CCKOU,Male,No,Yes,No,17,90.2,1454.15,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Credit card (automatic),No,1,1,1533.4,Established,1,0.36175278,36.18
9170-GYZJC,Female,No,Yes,Yes,41,79.9,3326.2,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Credit card (automatic),No,0,1,3275.9,Loyal,1,0.06837951,6.84
9172-ANCRX,Female,No,No,No,10,98.7,973.25,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,987.0,Established,1,0.8562992,85.63
9172-JITSM,Female,No,Yes,No,26,90.8,2361.8,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2360.8,Loyal,1,0.69461155,69.46
9173-IVZVP,Female,No,Yes,Yes,53,20.9,1146.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1107.7,Loyal,0,0.0033215515,0.33
9174-FKWZE,Female,Yes,No,No,1,19.45,19.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,Yes,0,1,19.45,New,1,0.67737806,67.74
9174-IHETN,Female,No,No,Yes,50,70.35,3533.6,Fiber optic,No,No,No,No,No,No,Two year,Credit card (automatic),No,1,0,3517.5,Loyal,0,0.0075565507,0.76
9178-JHUVJ,Male,No,Yes,Yes,24,24.1,587.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),Yes,0,0,578.4,Established,0,0.0029297753,0.29
9184-GALIL,Female,No,Yes,Yes,38,20.45,781.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,777.1,Loyal,0,0.013043361,1.3
9185-TQCVP,Male,No,Yes,No,14,85.15,1139.2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1192.1,Established,1,0.81840044,81.84
9189-JWSHV,Female,Yes,Yes,No,24,93.55,2264.05,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2245.2,Established,1,0.67178255,67.18
9190-MFJLN,Male,Yes,No,No,19,95.9,1777.9,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,1822.1,Established,1,0.4809051,48.09
9191-MYQKX,Female,No,Yes,Yes,7,75.15,496.9,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,526.05,Established,1,0.2700742,27.01
9194-GFVOI,Female,No,Yes,No,42,84.35,3571.6,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,3542.7,Loyal,0,0.03843415,3.84
9199-PWQVC,Female,No,Yes,No,63,79.7,4786.15,DSL,Yes,Yes,No,No,Yes,Yes,One year,Credit card (automatic),Yes,0,0,5021.1,Loyal,0,0.09065688,9.07
9200-NLNPD,Male,No,Yes,No,56,54.05,2959.8,DSL,No,No,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,0,0,3026.8,Loyal,0,0.2187508,21.88
9206-GVPEQ,Male,No,Yes,No,13,54.45,706.85,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Yes,0,1,707.85,Established,1,0.39077124,39.08
9207-ZPANB,Male,No,No,No,37,67.45,2443.3,DSL,Yes,Yes,Yes,Yes,No,No,One year,Electronic check,No,0,0,2495.65,Loyal,0,0.056353923,5.64
9208-OLGAQ,Female,Yes,No,No,18,84.95,1443.65,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,1529.1,Established,0,0.6214495,62.14
9209-NWPGU,Male,No,No,No,44,65.4,2774.55,DSL,Yes,No,No,Yes,Yes,No,One year,Electronic check,No,0,0,2877.6,Loyal,0,0.08159809,8.16
9210-IAHGH,Female,No,No,No,7,70.75,450.8,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,0,1,495.25,Established,1,0.33066085,33.07
9214-EKVXR,Female,No,No,No,1,44.0,44.0,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,Yes,0,1,44.0,New,0,0.45421156,45.42
9220-CXRSC,Female,No,Yes,Yes,69,61.4,4059.85,DSL,Yes,No,No,Yes,No,No,Two year,Credit card (automatic),No,0,0,4236.6,Loyal,0,0.003991996,0.4
9220-ZNKJI,Female,Yes,Yes,No,55,88.8,4805.3,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Credit card (automatic),No,1,0,4884.0,Loyal,0,0.03896066,3.9
9221-OTIVJ,Female,Yes,No,No,14,104.85,1531.4,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1467.9,Established,1,0.7755963,77.56
9223-UCPVT,Female,No,No,No,1,94.4,94.4,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,No,1,1,94.4,New,1,0.9019793,90.2
9224-VTYID,Male,No,Yes,Yes,47,90.5,4318.35,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,Yes,0,0,4253.5,Loyal,0,0.002482305,0.25
9225-BZLNZ,Male,No,Yes,No,72,85.25,6083.1,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Electronic check,Yes,0,0,6138.0,Loyal,0,0.03906353,3.91
9227-LUNBG,Female,No,No,No,1,24.6,24.6,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,No,0,1,24.6,New,1,0.53768945,53.77
9227-UAQFT,Male,No,No,No,16,19.75,284.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,316.0,Established,0,0.018251676,1.83
9227-YBAXE,Female,No,Yes,Yes,65,82.5,5215.1,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,5362.5,Loyal,0,0.0047572744,0.48
9229-RQABD,Male,No,No,No,18,23.75,424.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,427.5,Established,0,0.020850467,2.09
9231-ZJYAM,Female,Yes,No,No,4,78.85,292.8,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,315.4,New,1,0.7968683,79.69
9233-PSYHO,Female,Yes,No,No,45,100.15,4459.8,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,4506.75,Loyal,0,0.26045644,26.05
9236-NDUCW,Female,No,No,No,21,35.1,770.4,DSL,Yes,No,No,Yes,No,No,Two year,Mailed check,No,0,0,737.1,Established,0,0.025130374,2.51
9237-HQITU,Female,No,No,Yes,2,70.7,151.65,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,141.4,New,1,0.539084,53.91
9239-GZHZE,Female,No,Yes,No,72,113.65,8124.2,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,8182.8,Loyal,0,0.011780424,1.18
9239-ZBZZV,Female,No,No,No,6,47.95,305.1,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,0,1,287.7,Established,1,0.55581015,55.58
9242-TKFSV,Male,No,Yes,No,72,65.1,4754.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,4687.2,Loyal,0,0.008081505,0.81
9244-ZVAPM,Male,No,No,No,1,45.6,45.6,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,45.6,New,0,0.54297096,54.3
9248-OJYKK,Male,Yes,No,No,1,76.45,76.45,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,76.45,New,1,0.9026755,90.27
9249-FXSCK,Female,No,No,No,52,111.25,5916.45,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Credit card (automatic),Yes,1,0,5785.0,Loyal,1,0.29026115,29.03
9250-WYPLL,Female,No,No,No,5,75.55,413.65,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,377.75,New,1,0.52419436,52.42
9251-AWQGT,Female,No,Yes,Yes,48,20.0,935.9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,960.0,Loyal,0,0.0015784401,0.16
9251-WNSOD,Female,No,Yes,No,67,75.1,5064.45,DSL,Yes,Yes,Yes,No,No,Yes,One year,Mailed check,No,0,0,5031.7,Loyal,0,0.08034949,8.03
9253-QXKBE,Male,Yes,Yes,No,29,94.45,2653.65,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2739.05,Loyal,1,0.68256426,68.26
9253-VIFJQ,Male,No,Yes,No,65,67.05,4309.55,DSL,Yes,Yes,Yes,No,No,No,One year,Credit card (automatic),No,0,0,4358.25,Loyal,0,0.053347748,5.33
9254-RBFON,Female,No,Yes,No,17,98.6,1704.95,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),No,1,0,1676.2,Established,1,0.44719732,44.72
9256-JTBNZ,Female,No,No,No,11,20.3,246.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),No,0,1,223.3,Established,0,0.122828506,12.28
9257-AZMTZ,Female,No,Yes,Yes,52,20.1,1078.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),No,0,0,1045.2,Loyal,0,0.003656136,0.37
9258-CNWAC,Female,No,Yes,Yes,71,113.65,8166.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,1,0,8069.15,Loyal,0,0.0020772447,0.21
9259-PACGQ,Female,No,Yes,No,34,62.65,2274.9,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Electronic check,No,0,1,2130.1,Loyal,1,0.16963091,16.96
9261-WDCAF,Male,No,No,No,3,54.65,189.1,DSL,No,No,No,No,No,Yes,Month-to-month,Mailed check,No,0,1,163.95,New,0,0.4575381,45.75
9269-CQOOL,Male,No,No,No,3,54.7,169.45,DSL,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,164.1,New,1,0.5453169,54.53
9272-LSVYH,Male,No,No,No,10,70.15,735.5,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,No,1,1,701.5,Established,0,0.31246513,31.25
9274-CNFMO,Male,Yes,Yes,No,4,74.95,308.7,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,No,1,1,299.8,New,1,0.6916712,69.17
9274-UARKJ,Female,No,No,No,15,83.2,1130.0,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Bank transfer (automatic),Yes,1,1,1248.0,Established,0,0.5906729,59.07
9277-JOOMO,Female,No,No,No,3,24.6,86.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,73.8,New,0,0.13775522,13.78
9278-VZKCD,Female,Yes,Yes,No,52,109.1,5647.95,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,5673.2,Loyal,0,0.39327314,39.33
9279-CJEOJ,Female,Yes,No,No,21,95.4,2025.1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,2003.4,Established,0,0.5198954,51.99
9281-CEDRU,Female,No,Yes,No,68,64.1,4326.25,DSL,No,Yes,No,Yes,Yes,No,Two year,Bank transfer (automatic),No,0,0,4358.8,Loyal,0,0.02224065,2.22
